IDValues,Name,Price,link,ModelNumber,Image
440,"CyberPowerPC SLC8500INC Gamer Supreme Liquid Cool PC, 3.4 GHz Ryzen 7 1700X, 2 TB + 240 GB, 16 GB, GeForce GTX 1080 Ti, Win10","$2,769.00",https://www.staples.ca/en/CyberPowerPC-SLC8500INC-Gamer-Supreme-Liquid-Cool-PC-3-4-GHz-Ryzen-7-1700X-2-TB-240-GB-16-GB-GeForce-GTX-1080-Ti-Win10/product_2705837_2-CA_1_20001,SLC8500INC,
441,"Dell Refurbished OptiPlex 7010 SFF Desktop Computer, 3.1 GHz Intel Pentium Dual-Core G870, 256 GB SSD, 12 GB RAM, Windows 10 Pro",$419.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-SFF-Desktop-Computer-3-1-GHz-Intel-Pentium-Dual-Core-G870-256-GB-SSD-12-GB-RAM-Windows-10-Pro/product_2630822_2-CA_1_20001,OPTIPLEX 7010,
442,"HP EliteOne 800 G2 W5Y57UT#ABC 23"" All-in-One Computer, 3.2 GHz Intel Core i5-6500, 500 GB HDD, 8 GB DDR4 SDRAM, Windows 10 Pro","$1,599.00",https://www.staples.ca/en/HP-EliteOne-800-G2-W5Y57UT-ABC-23-All-in-One-Computer-3-2-GHz-Intel-Core-i5-6500-500-GB-HDD-8-GB-DDR4-SDRAM-Windows-10-Pro/product_2727128_2-CA_1_20001,W5Y57UT#ABC,
443,"HP 8200 Elite, Refurbished, SFF, Core i5 2500, 3.3 GHZ, DDR3, 16 GB, 500GB, DVD/RW, Windows 10 Pro",$439.99,https://www.staples.ca/en/HP-8200-Elite-Refurbished-SFF-Core-i5-2500-3-3-GHZ-DDR3-16-GB-500GB-DVD-RW-Windows-10-Pro/product_2109439_2-CA_1_20001,HP8200ELITESFF,
444,"CyberPowerPC Gamer Supreme SLC8360INC Computer, 3.4 GHz Intel Core i7-6800K, 16 GB, 2 TB + 240 GB, GeForce GTX 1070, Win10","$2,289.00",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-SLC8360INC-Computer-3-4-GHz-Intel-Core-i7-6800K-16-GB-2-TB-240-GB-GeForce-GTX-1070-Win10/product_2520779_2-CA_1_20001,SLC8360INC,
445,"CyberPowerPC Gamer Xtreme VR GXI1040 Desktop, 3.6 GHz Intel Core i7-7700, 2 TB HDD, 16 GB DDR4, AMD Radeon RX 580, Win10","$1,539.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Xtreme-VR-GXI1040-Desktop-3-6-GHz-Intel-Core-i7-7700-2-TB-HDD-16-GB-DDR4-AMD-Radeon-RX-580-Win10/product_2732888_2-CA_1_20001,GXI1040,
446,"HP Refurbished Elite 8300 Tower Desktop Computer, 3.2 GHz Intel Core i5-3470, 2 TB HDD, 8 GB DDR3, Windows 10 Pro",$439.72,https://www.staples.ca/en/HP-Refurbished-Elite-8300-Tower-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-2-TB-HDD-8-GB-DDR3-Windows-10-Pro/product_2659908_2-CA_1_20001,EL8300,
447,"Lenovo ThinkCentre (M90) Refurbished PC, 3.2 GHz Intel® Core i5-650, 4GB DDR3 RAM, 500GB HDD, English",$364.99,https://www.staples.ca/en/Lenovo-ThinkCentre-M90-Refurbished-PC-3-2-GHz-Intel-Core-i5-650-4GB-DDR3-RAM-500GB-HDD-English/product_1824539_2-CA_1_20001,M90,
448,"Dell OptiPlex 7040 J8CGM Tower Desktop Computer, 3.4 GHz Intel Core i5-6500T, 256 GB SSD, 8 GB DDR4, Windows 10 Pro",$949.99,https://www.staples.ca/en/Dell-OptiPlex-7040-J8CGM-Tower-Desktop-Computer-3-4-GHz-Intel-Core-i5-6500T-256-GB-SSD-8-GB-DDR4-Windows-10-Pro/product_2727358_2-CA_1_20001,J8CGM,
449,"CyberPowerPC GXI10220INC Gamer Xtreme Gaming PC, 3.9 GHz Intel Core i3-7100, 1 TB HDD, 8 GB DDR4, AMD Radeon R7 240, Win10",$849.99,https://www.staples.ca/en/CyberPowerPC-GXI10220INC-Gamer-Xtreme-Gaming-PC-3-9-GHz-Intel-Core-i3-7100-1-TB-HDD-8-GB-DDR4-AMD-Radeon-R7-240-Win10/product_2636409_2-CA_1_20001,GXI10220INC,
450,"Dell Refurbished Optiplex 7010, SFF, Intel Core I5 3470, 3.2 GHZ, 16 GB DDR3, 2 TB HDD, DVD/RW, Windows 10 Pro",$544.99,https://www.staples.ca/en/Dell-Refurbished-Optiplex-7010-SFF-Intel-Core-I5-3470-3-2-GHZ-16-GB-DDR3-2-TB-HDD-DVD-RW-Windows-10-Pro/product_2056984_2-CA_1_20001,OPTIPLEX 7010,
451,"Dell Optiplex 990 Refurbished SFF, Core i5 2400, 3.1 GHZ, 16 GB, 250GB, DVD, Windows 10 Pro",$429.26,https://www.staples.ca/en/Dell-Optiplex-990-Refurbished-SFF-Core-i5-2400-3-1-GHZ-16-GB-250GB-DVD-Windows-10-Pro/product_2109437_2-CA_1_20001,OPTIPLEX990SFF,
452,"Lenovo Refurbished ThinkCentre M91P SFF Desktop Computer, 3.1 GHz Intel Core i5-2400, 512 GB SSD, 16 GB DDR3, Windows 10 Pro",$639.99,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91P-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-512-GB-SSD-16-GB-DDR3-Windows-10-Pro/product_2708451_2-CA_1_20001,M91P,
453,"Dell Refurbished OptiPlex 790 Desktop Computer, 3.4 GHz Intel Core i7-2600, 500 GB HDD, 8 GB RAM, NVIDIA GeForce G210, Win10 Pro",$499.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-Desktop-Computer-3-4-GHz-Intel-Core-i7-2600-500-GB-HDD-8-GB-RAM-NVIDIA-GeForce-G210-Win10-Pro/product_2720524_2-CA_1_20001,790,
454,"Dell Optiplex 790 Refurbished Desktop, SFF, Intel Core I3 2120, 3.3 GHZ, 16GB DDR3, 250GB, DVD, Windows 10 Pro",$499.99,https://www.staples.ca/en/Dell-Optiplex-790-Refurbished-Desktop-SFF-Intel-Core-I3-2120-3-3-GHZ-16GB-DDR3-250GB-DVD-Windows-10-Pro/product_2056985_2-CA_1_20001,OPTIPLEX 790,
455,"LENOVO Refurbished Thinkcentre M91 SFF Desktop Computer, 2.5 GHz Intel Core i5 2400S, 250 GB HDD, 4 GB , Windows 7 Professional",$269.99,https://www.staples.ca/en/LENOVO-Refurbished-Thinkcentre-M91-SFF-Desktop-Computer-2-5-GHz-Intel-Core-i5-2400S-250-GB-HDD-4-GB-Windows-7-Professional/product_2791970_2-CA_1_20001,THINKCENTRE M91,
456,"HP Z240 Tower Workstation, Intel Core i7-6700 3.40GHz, 8GB RAM, 1TB HDD, Windows 7 Professional","$1,399.72",https://www.staples.ca/en/HP-Z240-Tower-Workstation-Intel-Core-i7-6700-3-40GHz-8GB-RAM-1TB-HDD-Windows-7-Professional/product_2180133_2-CA_1_20001,L9K19UT#ABA,
457,"Dell Refurbished OptiPlex 990 Tower Desktop Computer, 3.3 GHz Intel Core i5-2500, 250 GB HDD + 256 GB SSD, 8 GB DDR3, Win10 Pro",$489.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-Tower-Desktop-Computer-3-3-GHz-Intel-Core-i5-2500-250-GB-HDD-256-GB-SSD-8-GB-DDR3-Win10-Pro/product_2705644_2-CA_1_20001,DELL 990,
458,"CyberPowerPC GMA4000INC Gamer Master Computer, 3.2 GHz AMD Ryzen 5 1600, 2 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,399.92",https://www.staples.ca/en/CyberPowerPC-GMA4000INC-Gamer-Master-Computer-3-2-GHz-AMD-Ryzen-5-1600-2-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2708743_2-CA_1_20001,GMA4000INC,
459,"Lenovo M92p Refurbished SFF Desktop, 3.20 GHz Intel i5-3470, 4 GB DDR3, 500 GB HDD, Windows 10 Pro",$325.00,https://www.staples.ca/en/Lenovo-M92p-Refurbished-SFF-Desktop-3-20-GHz-Intel-i5-3470-4-GB-DDR3-500-GB-HDD-Windows-10-Pro/product_2481614_2-CA_1_20001,3227A4U,
460,"Dell Refurbished OptiPlex 7010 Tower Desktop Computer, 3.2 GHz Intel Core i5-3470, 2 TB HDD, 16 GB DDR3, Windows 10 Pro",$495.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-Tower-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-2-TB-HDD-16-GB-DDR3-Windows-10-Pro/product_2720519_2-CA_1_20001,7010,
461,"Dell OptiPlex 7040 Desktop, 3.4 GHz Intel Core i7-6700 Quad-Core, 8 GB DDR4 SDRAM, 500 GB, English(CMR0C)","$1,229.00",https://www.staples.ca/en/Dell-OptiPlex-7040-Desktop-3-4-GHz-Intel-Core-i7-6700-Quad-Core-8-GB-DDR4-SDRAM-500-GB-English-CMR0C-/product_2216177_2-CA_1_20001,CMR0C,
462,"Dell PowerEdge R710 Refurbished R710 Desktop Computer, 2.26 GHz Intel Xeon E5520 x 2, 48 GB DDR3",$719.00,https://www.staples.ca/en/Dell-PowerEdge-R710-Refurbished-R710-Desktop-Computer-2-26-GHz-Intel-Xeon-E5520-x-2-48-GB-DDR3/product_2605928_2-CA_1_20001,R710,
463,"CyberPowerPC Gamer Master GMA410 Gaming Computer, 3.6 GHz Ryzen 5 1600X, 1 TB HDD + 240 GB SSD, 8 GB, GeForce GTX 1050 Ti, Win10","$1,349.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Master-GMA410-Gaming-Computer-3-6-GHz-Ryzen-5-1600X-1-TB-HDD-240-GB-SSD-8-GB-GeForce-GTX-1050-Ti-Win10/product_2727112_2-CA_1_20001,GMA410,
464,"ZOTAC ZBOX-MI571-U Barebone Mini PC, 2.8 GHz Intel i7-6700T",$819.99,https://www.staples.ca/en/ZOTAC-ZBOX-MI571-U-Barebone-Mini-PC-2-8-GHz-Intel-i7-6700T/product_2432554_2-CA_1_20001,ZBOXMI571NANO-U,
465,"Lenovo Refurbished Think centre SFF Desktop, Core 2 Duo E6550, 2.33 GHz, 2 GB, 160 GB, NVIDIA Graphics Dual Display, Win 10 Pro",$189.99,https://www.staples.ca/en/Lenovo-Refurbished-Think-centre-SFF-Desktop-Core-2-Duo-E6550-2-33-GHz-2-GB-160-GB-NVIDIA-Graphics-Dual-Display-Win-10-Pro/product_1899079_2-CA_1_20001,238220V,
466,"Apple iMac MNEA2C/A 27"" Retina 5K All-in-One Computer, 3.5 GHz, 1 TB Fusion, 8 GB DDR4, French","$2,649.00",https://www.staples.ca/en/Apple-iMac-MNEA2C-A-27-Retina-5K-All-in-One-Computer-3-5-GHz-1-TB-Fusion-8-GB-DDR4-French/product_2727809_2-CA_1_20001,MNEA2C/A,
467,"Lenovo Refurbished ThinkCentre M91P Desktop Computer, 3.1 GHz Intel Core i5-2400, 240 GB SSD, 8 GB DDR3, Windows 10 Pro",$439.99,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91P-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-240-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2706125_2-CA_1_20001,M91P,
468,"HP 280 G2 W5X37UT#ABA Compact Computer, 3.7 GHz Intel Core i3-6100, 500 GB HDD, 4 GB DDR4-2133 SDRAM, Windows 10 Pro",$619.99,https://www.staples.ca/en/HP-280-G2-W5X37UT-ABA-Compact-Computer-3-7-GHz-Intel-Core-i3-6100-500-GB-HDD-4-GB-DDR4-2133-SDRAM-Windows-10-Pro/product_2596826_2-CA_1_20001,W5X37UT#ABA,
469,"iBUYPOWER CA430X Gaming PC, 3.8 GHz AMD FX-4300, 8 GB DDR3, 1 TB HDD, AMD RX460 2 GB, Windows 10",$954.72,https://www.staples.ca/en/iBUYPOWER-CA430X-Gaming-PC-3-8-GHz-AMD-FX-4300-8-GB-DDR3-1-TB-HDD-AMD-RX460-2-GB-Windows-10/product_2460690_2-CA_1_20001,CA430X,
470,"Dell OptiPlex 24 7440 All-in-One Computer, 3.20 GHz Intel i5-6500, 4 GB DDR4 SDRAM, 500 GB, English(7DG5D)","$1,329.00",https://www.staples.ca/en/Dell-OptiPlex-24-7440-All-in-One-Computer-3-20-GHz-Intel-i5-6500-4-GB-DDR4-SDRAM-500-GB-English-7DG5D-/product_2216193_2-CA_1_20001,7DG5D,
471,"Lenovo M90 SFF Refurbished Compact Desktop Computer, 3.2 GHz Intel Core i5-650, 1 TB HDD, 8 GB DDR3, Windows 10 Home",$309.99,https://www.staples.ca/en/Lenovo-M90-SFF-Refurbished-Compact-Desktop-Computer-3-2-GHz-Intel-Core-i5-650-1-TB-HDD-8-GB-DDR3-Windows-10-Home/product_2596770_2-CA_1_20001,LENOVO M90,
472,"Dell OptiPlex 5040 Desktop, 3.2 GHz Intel Core i5-6500 Quad-Core, 4 GB DDR3L SDRAM, 500 GB, English(K8RG3)",$859.89,https://www.staples.ca/en/Dell-OptiPlex-5040-Desktop-3-2-GHz-Intel-Core-i5-6500-Quad-Core-4-GB-DDR3L-SDRAM-500-GB-English-K8RG3-/product_2216006_2-CA_1_20001,K8RG3,
473,"CyberPowerPC Gamer Supreme Liquid Cool SLC9940OPT Desktop, 4.2 GHz i7-7700K, 2 TB HDD + 16 GB SSD, 16 GB, Radeon RX 580, Win10","$1,899.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC9940OPT-Desktop-4-2-GHz-i7-7700K-2-TB-HDD-16-GB-SSD-16-GB-Radeon-RX-580-Win10/product_2732898_2-CA_1_20001,SLC9940OPT,
474,"Dell OptiPlex 7040 Desktop, 3.20 GHz Intel i5-6500, 8 GB DDR4 SDRAM, 500 GB, English(4KTC1)","$1,099.00",https://www.staples.ca/en/Dell-OptiPlex-7040-Desktop-3-20-GHz-Intel-i5-6500-8-GB-DDR4-SDRAM-500-GB-English-4KTC1-/product_2216127_2-CA_1_20001,4KTC1,
475,"Lenovo Refurbished THINKCENTRE SFF Intel Core 2 Duo E8400 3.0GHz, 4GB, 250GB, Windows 10 Home, English",$219.58,https://www.staples.ca/en/Lenovo-Refurbished-THINKCENTRE-SFF-Intel-Core-2-Duo-E8400-3-0GHz-4GB-250GB-Windows-10-Home-English/product_1597885_2-CA_1_20001,THINKCENTRESFF,
476,"HP Z240 Small Form Factor Workstation, Intel Xeon E3-1240v5 3.50GHz, 16GB RAM, 256GB SSD, Windows 10 Pro","$1,979.72",https://www.staples.ca/en/HP-Z240-Small-Form-Factor-Workstation-Intel-Xeon-E3-1240v5-3-50GHz-16GB-RAM-256GB-SSD-Windows-10-Pro/product_2202390_2-CA_1_20001,L9K17UT#ABA,
477,"Dell OptiPlex 5040 WT0TF Tower Desktop Computer, 3.2 GHz Intel Core i5-6500, 256 GB SSD, 8 GB DDR3L, Windows 10 Pro","$1,099.99",https://www.staples.ca/en/Dell-OptiPlex-5040-WT0TF-Tower-Desktop-Computer-3-2-GHz-Intel-Core-i5-6500-256-GB-SSD-8-GB-DDR3L-Windows-10-Pro/product_2727366_2-CA_1_20001,WTOTF,
478,"HP ProDesk 400 G3 1GG01UT#ABA SFF Desktop Computer, 2.7 GHz  Intel Core i5-7500T, 1 TB HDD, 8 GB DDR4 SDRAM, Windows 10 Pro",$849.99,https://www.staples.ca/en/HP-ProDesk-400-G3-1GG01UT-ABA-SFF-Desktop-Computer-2-7-GHz-Intel-Core-i5-7500T-1-TB-HDD-8-GB-DDR4-SDRAM-Windows-10-Pro/product_2742490_2-CA_1_20001,1GG01UT#ABA,
479,"CyberPowerPC Gamer Supreme Liquid Cool SLC9940 Desktop, 4.2 GHz i7-7700K, 2 TB HDD + 240 GB SSD, 16 GB, AMD Radeon RX 580, Win10","$1,949.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC9940-Desktop-4-2-GHz-i7-7700K-2-TB-HDD-240-GB-SSD-16-GB-AMD-Radeon-RX-580-Win10/product_2732889_2-CA_1_20001,SLC9940,
480,"HP Compaq (DC5800) Refurbished Desktop, 2.66 GHz Intel Core 2 Duo, 4GB RAM, 500GB HDD, Windows 10 Home, English",$169.59,https://www.staples.ca/en/HP-Compaq-DC5800-Refurbished-Desktop-2-66-GHz-Intel-Core-2-Duo-4GB-RAM-500GB-HDD-Windows-10-Home-English/product_1521163_2-CA_1_20001,HP DC5800SFF,
481,"HP 6200 PRO SFF Refurbished Desktop, Intel Core i3 2100 3.1GHz, 256GB SSD, 8GB, Win 10 Pro",$389.00,https://www.staples.ca/en/HP-6200-PRO-SFF-Refurbished-Desktop-Intel-Core-i3-2100-3-1GHz-256GB-SSD-8GB-Win-10-Pro/product_2415040_2-CA_1_20001,6200PRO,
482,"Dell Refurbished Optiplex 7020 Desktop, Intel Core i5-4590(3.3GHZ)-4th GEN , 8GB RAM,500GB HDD, DVDROM, Win 10 Pro, Bilingual",$634.36,https://www.staples.ca/en/Dell-Refurbished-Optiplex-7020-Desktop-Intel-Core-i5-4590-3-3GHZ-4th-GEN-8GB-RAM-500GB-HDD-DVDROM-Win-10-Pro-Bilingual/product_1939858_2-CA_1_20001,OPTIPLEX 7020,
483,"HP Z240 Small Form Factor Workstation, Intel Core i7-6700 3.40GHz, 8GB RAM, 1TB RAM, Windows 7 Pro","$1,364.99",https://www.staples.ca/en/HP-Z240-Small-Form-Factor-Workstation-Intel-Core-i7-6700-3-40GHz-8GB-RAM-1TB-RAM-Windows-7-Pro/product_2180138_2-CA_1_20001,L9K23UT#ABA,
484,"ZOTAC ZBOX-MI547NANO-U Mini PC Barebones Desktop Computer, 2.5 GHz Intel Core i5-7200U",$549.92,https://www.staples.ca/en/ZOTAC-ZBOX-MI547NANO-U-Mini-PC-Barebones-Desktop-Computer-2-5-GHz-Intel-Core-i5-7200U/product_2729039_2-CA_1_20001,ZBOXMI547NANO-U,
485,"Dell Refurbished OptiPlex 990 SFF Desktop Computer, 3.1 GHz Intel Core i5, 12 GB DDR3, 2000 GB HDD, Windows 10 Pro",$409.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i5-12-GB-DDR3-2000-GB-HDD-Windows-10-Pro/product_2571759_2-CA_1_20001,DELL 990,
486,"HP Refurbished Pro 6300 SFF Desktop Computer, 3.3 GHz Intel Core i3-3220, 256 GB SSD, 8 GB DDR3, Windows 10 Home",$399.99,https://www.staples.ca/en/HP-Refurbished-Pro-6300-SFF-Desktop-Computer-3-3-GHz-Intel-Core-i3-3220-256-GB-SSD-8-GB-DDR3-Windows-10-Home/product_2720511_2-CA_1_20001,6300,
487,"Dell Refurbished Optiplex 9010, SFF, Intel Core I5 3570, 3.4 GHZ,  8GB DDR3, 500GB, DVD/RW, Windows 10 Pro",$549.99,https://www.staples.ca/en/Dell-Refurbished-Optiplex-9010-SFF-Intel-Core-I5-3570-3-4-GHZ-8GB-DDR3-500GB-DVD-RW-Windows-10-Pro/product_2056986_2-CA_1_20001,OPTIPLEX 9010,
488,"HP Refurbished Model # 6200 SFF , Intel Core i3-2100 (3.1GHz) 4GB Ram, 500GB HDD, DVDRW, Windows 10 Pro",$249.00,https://www.staples.ca/en/HP-Refurbished-Model-6200-SFF-Intel-Core-i3-2100-3-1GHz-4GB-Ram-500GB-HDD-DVDRW-Windows-10-Pro/product_1894086_2-CA_1_20001,640626592970,
489,"CyberPowerPC GXI990 Gamer Xtreme Gaming PC, 3.8 GHz Intel Core i5-7600K, 1 TB HDD + 120 GB SSD, 16 GB, NVIDIA GTX 1070, Win10","$1,839.99",https://www.staples.ca/en/CyberPowerPC-GXI990-Gamer-Xtreme-Gaming-PC-3-8-GHz-Intel-Core-i5-7600K-1-TB-HDD-120-GB-SSD-16-GB-NVIDIA-GTX-1070-Win10/product_2636259_2-CA_1_20001,GXI990,
490,"iBUYPOWER CA5203EA Gaming Computer, 3.6 GHz AMD Ryzen 7 1800X, 2 TB HDD + 240 GB SSD, 16 GB DDR4, NVIDIA GeForce GTX 1080, Win10","$2,799.99",https://www.staples.ca/en/iBUYPOWER-CA5203EA-Gaming-Computer-3-6-GHz-AMD-Ryzen-7-1800X-2-TB-HDD-240-GB-SSD-16-GB-DDR4-NVIDIA-GeForce-GTX-1080-Win10/product_2708098_2-CA_1_20001,CA5203EA,
491,"CyberPowerPC Gamer Supreme Liquid Cool SLC9920OPT PC, 4.2 GHz i7-7700K, 3 TB HDD + 16 GB SSD, 16 GB, GeForce GTX 1080 Ti, Win10","$2,699.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Supreme-Liquid-Cool-SLC9920OPT-PC-4-2-GHz-i7-7700K-3-TB-HDD-16-GB-SSD-16-GB-GeForce-GTX-1080-Ti-Win10/product_2732897_2-CA_1_20001,SLC9920OPT,
492,"Dell OptiPlex 3040 Desktop, 3.70 GHz Intel i3-6100, 4 GB DDR3L SDRAM, 500 GB, English(V30MM)",$629.00,https://www.staples.ca/en/Dell-OptiPlex-3040-Desktop-3-70-GHz-Intel-i3-6100-4-GB-DDR3L-SDRAM-500-GB-English-V30MM-/product_2215970_2-CA_1_20001,V30MM,
493,"HP Refurbished 6200 MT Tower Desktop Computer, 3.1 GHz Intel Core i3-2120, 512 GB SSD, 16 GB DDR3, Windows 10 Pro",$599.99,https://www.staples.ca/en/HP-Refurbished-6200-MT-Tower-Desktop-Computer-3-1-GHz-Intel-Core-i3-2120-512-GB-SSD-16-GB-DDR3-Windows-10-Pro/product_2630825_2-CA_1_20001,HP 6200 MT,
494,"CyberPowerPC GMA310 Gamer Master Computer, 3.1 GHz AMD Ryzen 7 1700, 2 TB HDD, 16 GB DDR4, NVIDIA GeForce GTX 1070, Win10","$1,849.99",https://www.staples.ca/en/CyberPowerPC-GMA310-Gamer-Master-Computer-3-1-GHz-AMD-Ryzen-7-1700-2-TB-HDD-16-GB-DDR4-NVIDIA-GeForce-GTX-1070-Win10/product_2705783_2-CA_1_20001,GMA310,
495,"HP Refurbished EliteDesk 800 G1 SFF Desktop Computer, 3.1 GHz Intel Core i7-4770, 500 GB SSD, 8 GB DDR3, Windows 10 Professional",$639.99,https://www.staples.ca/en/HP-Refurbished-EliteDesk-800-G1-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i7-4770-500-GB-SSD-8-GB-DDR3-Windows-10-Professional/product_2773930_2-CA_1_20001,E1Z88UT,
496,"HP EliteDesk 705 G3 Y4E56UT#ABA Desktop Computer, 3.5 GHz AMD A6-9500, 500 GB HDD, 4 GB SDRAM, Windows 10 Pro",$699.00,https://www.staples.ca/en/HP-EliteDesk-705-G3-Y4E56UT-ABA-Desktop-Computer-3-5-GHz-AMD-A6-9500-500-GB-HDD-4-GB-SDRAM-Windows-10-Pro/product_2472367_2-CA_1_20001,Y4E56UT#ABA,
497,"HP Compaq (Elite 8100) Refurbished Desktop, 2.66 GHz Intel Core i5, 4GB RAM, 250GB HDD, Windows 10 Home, English",$299.49,https://www.staples.ca/en/HP-Compaq-Elite-8100-Refurbished-Desktop-2-66-GHz-Intel-Core-i5-4GB-RAM-250GB-HDD-Windows-10-Home-English/product_1521254_2-CA_1_20001,ELITE8100SFFI5,
498,"CyberPowerPC GMA330 Gamer Master PC, 3.4 GHz AMD Ryzen 7 1700X, 2 TB HDD + 120 GB SSD, 16 GB RAM, NVIDIA GeForce GTX 1080, Win10","$2,359.99",https://www.staples.ca/en/CyberPowerPC-GMA330-Gamer-Master-PC-3-4-GHz-AMD-Ryzen-7-1700X-2-TB-HDD-120-GB-SSD-16-GB-RAM-NVIDIA-GeForce-GTX-1080-Win10/product_2705781_2-CA_1_20001,GMA330,
499,"Dell OptiPlex 7040 Micro Refurbished Desktop Computer, 3.1 GHz Intel Core i5-6100T, 500 GB HDD, 8 GB DDR4, Windows 10 Pro",$719.00,https://www.staples.ca/en/Dell-OptiPlex-7040-Micro-Refurbished-Desktop-Computer-3-1-GHz-Intel-Core-i5-6100T-500-GB-HDD-8-GB-DDR4-Windows-10-Pro/product_2605933_2-CA_1_20001,7040M,
500,"HP Refurbished SFF Desktop (6200), Intel Core i5-2400cessor, 6GB RAM, 500GB HDD, DVD, Windows 10 Pro, English",$309.78,https://www.staples.ca/en/HP-Refurbished-SFF-Desktop-6200-Intel-Core-i5-2400cessor-6GB-RAM-500GB-HDD-DVD-Windows-10-Pro-English/product_1668249_2-CA_1_20001,HP 6200 PRO,
501,"Lenovo Refurbished ThinkCentre M92P SFF Desktop Computer, 3.2 GHz Intel Core i5-3470, 512 GB SSD, 16 DDR3, Windows 10 Pro",$659.99,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M92P-SFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-512-GB-SSD-16-DDR3-Windows-10-Pro/product_2767375_2-CA_1_20001,M92P,
502,"HP T520 Flexible Thin Client, 1.20GHz, 4GB RAM, 16GB SSD, Windows Embedded Standard 7E 32 OS (G9F08AT#ABA)",$482.59,https://www.staples.ca/en/HP-T520-Flexible-Thin-Client-1-20GHz-4GB-RAM-16GB-SSD-Windows-Embedded-Standard-7E-32-OS-G9F08AT-ABA-/product_1684080_2-CA_1_20001,G9F08ATABA,
503,"HP Refurbished Pro 6300 Tower Desktop Computer, 3.4 GHz Intel Core i7-3770, 1 TB HDD, 8 GB DDR3, Windows 10 Pro",$579.00,https://www.staples.ca/en/HP-Refurbished-Pro-6300-Tower-Desktop-Computer-3-4-GHz-Intel-Core-i7-3770-1-TB-HDD-8-GB-DDR3-Windows-10-Pro/product_2727088_2-CA_1_20001,6300 PRO TOWER,
504,"Lenovo M91 SFF Refurbished Compact Desktop Computer, 3.1 GHz Intel Core i3-2100, 1 TB HDD, 8 GB DDR3, Windows 10 Professional",$355.00,https://www.staples.ca/en/Lenovo-M91-SFF-Refurbished-Compact-Desktop-Computer-3-1-GHz-Intel-Core-i3-2100-1-TB-HDD-8-GB-DDR3-Windows-10-Professional/product_2596781_2-CA_1_20001,LENOVO M91,
505,"ZOTAC ZBOX-MI527NANO-U Mini PC Barebones Desktop Computer, 2.4 GHz Intel Core i3-7100U",$409.92,https://www.staples.ca/en/ZOTAC-ZBOX-MI527NANO-U-Mini-PC-Barebones-Desktop-Computer-2-4-GHz-Intel-Core-i3-7100U/product_2729038_2-CA_1_20001,ZBOXMI527NANO-U,
506,"Dell OptiPlex 3040 Desktop, 3.70 GHz Intel i3-6100, 4 GB DDR3L SDRAM, 500 GB, English(CW1FR)",$649.99,https://www.staples.ca/en/Dell-OptiPlex-3040-Desktop-3-70-GHz-Intel-i3-6100-4-GB-DDR3L-SDRAM-500-GB-English-CW1FR-/product_2215975_2-CA_1_20001,CW1FR,
507,"Dell Refurbished OptiPlex 790, Slim Desktop, Core I3 2120, 3.3 GHZ, 4GB DDR3, 250GB HDD, DVD/RW, Win 10 Pro",$224.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-Slim-Desktop-Core-I3-2120-3-3-GHZ-4GB-DDR3-250GB-HDD-DVD-RW-Win-10-Pro/product_2056978_2-CA_1_20001,OPTIPLEX 790,
508,"ZOTAC ZBOX-MI552-U Mini PC Barebone, 2.7 GHz Intel  i5-7500T",$629.99,https://www.staples.ca/en/ZOTAC-ZBOX-MI552-U-Mini-PC-Barebone-2-7-GHz-Intel-i5-7500T/product_2773926_2-CA_1_20001,ZBOX-MI552-U,
